id,zip,lat,lng,city,state_id,state_name,county_name,county_names_all,timezone
257,1341,42.50447,-72.70514,Conway,MA,Massachusetts,Franklin,Franklin,America/New_York
258,1342,42.54451,-72.60591,Deerfield,MA,Massachusetts,Franklin,Franklin,America/New_York
259,1343,42.65444,-72.98109,Drury,MA,Massachusetts,Berkshire,Berkshire,America/New_York
260,1344,42.60777,-72.42883,Erving,MA,Massachusetts,Franklin,Franklin,America/New_York
261,1346,42.68892,-72.817,Heath,MA,Massachusetts,Franklin,Franklin,America/New_York
262,1347,42.56137,-72.51694,Lake Pleasant,MA,Massachusetts,Franklin,Franklin,America/New_York
263,1349,42.57271,-72.48332,Millers Falls,MA,Massachusetts,Franklin,Franklin,America/New_York
264,1350,42.72265,-72.98245,Monroe Bridge,MA,Massachusetts,Franklin,Franklin,America/New_York
265,1351,42.54281,-72.51905,Montague,MA,Massachusetts,Franklin,Franklin,America/New_York
266,1354,42.63366,-72.51108,Gill,MA,Massachusetts,Franklin,Franklin,America/New_York
267,1355,42.45289,-72.33044,New Salem,MA,Massachusetts,Franklin,Franklin,America/New_York
268,1360,42.67575,-72.44594,Northfield,MA,Massachusetts,Franklin,Franklin,America/New_York
269,1364,42.61292,-72.29242,Orange,MA,Massachusetts,Franklin,Franklin,America/New_York
270,1366,42.48054,-72.18772,Petersham,MA,Massachusetts,Worcester,Worcester,America/New_York
271,1367,42.6958,-72.91185,Rowe,MA,Massachusetts,Franklin,Franklin,America/New_York
272,1368,42.68082,-72.18602,Royalston,MA,Massachusetts,Worcester,Worcester,America/New_York
273,1370,42.59655,-72.72864,Shelburne Falls,MA,Massachusetts,Franklin,Franklin,America/New_York
274,1373,42.47292,-72.61561,South Deerfield,MA,Massachusetts,Franklin,Franklin,America/New_York
275,1375,42.4651,-72.55461,Sunderland,MA,Massachusetts,Franklin,Franklin,America/New_York
276,1376,42.59532,-72.55577,Turners Falls,MA,Massachusetts,Franklin,Franklin,America/New_York
277,1378,42.6748,-72.34581,Warwick,MA,Massachusetts,Franklin,Franklin,America/New_York
278,1379,42.55286,-72.40253,Wendell,MA,Massachusetts,Franklin,Franklin,America/New_York
279,1420,42.58578,-71.81662,Fitchburg,MA,Massachusetts,Worcester,Worcester,America/New_York
280,1430,42.66019,-71.92369,Ashburnham,MA,Massachusetts,Worcester,Worcester,America/New_York
281,1431,42.67652,-71.82322,Ashby,MA,Massachusetts,Middlesex,Middlesex,America/New_York
282,1432,42.56469,-71.57135,Ayer,MA,Massachusetts,Middlesex,Middlesex,America/New_York
283,1434,42.53858,-71.6114,Devens,MA,Massachusetts,Worcester,Worcester|Middlesex,America/New_York
284,1436,42.60546,-72.08846,Baldwinville,MA,Massachusetts,Worcester,Worcester,America/New_York
285,1438,42.5618,-72.0317,East Templeton,MA,Massachusetts,Worcester,Worcester,America/New_York
286,1440,42.58737,-71.98649,Gardner,MA,Massachusetts,Worcester,Worcester,America/New_York
287,1450,42.61368,-71.56141,Groton,MA,Massachusetts,Middlesex,Middlesex,America/New_York
288,1451,42.50124,-71.57378,Harvard,MA,Massachusetts,Worcester,Worcester,America/New_York
289,1452,42.48379,-72.00514,Hubbardston,MA,Massachusetts,Worcester,Worcester,America/New_York
290,1453,42.51864,-71.76138,Leominster,MA,Massachusetts,Worcester,Worcester,America/New_York
291,1460,42.53501,-71.4891,Littleton,MA,Massachusetts,Middlesex,Middlesex,America/New_York
292,1462,42.58968,-71.7199,Lunenburg,MA,Massachusetts,Worcester,Worcester,America/New_York
293,1463,42.67127,-71.60426,Pepperell,MA,Massachusetts,Middlesex,Middlesex,America/New_York
294,1464,42.5733,-71.64836,Shirley,MA,Massachusetts,Middlesex,Middlesex,America/New_York
295,1467,42.48772,-71.61729,Still River,MA,Massachusetts,Worcester,Worcester,America/New_York
296,1468,42.55207,-72.06894,Templeton,MA,Massachusetts,Worcester,Worcester,America/New_York
297,1469,42.66673,-71.69396,Townsend,MA,Massachusetts,Middlesex,Middlesex,America/New_York
298,1473,42.55122,-71.90266,Westminster,MA,Massachusetts,Worcester,Worcester,America/New_York
299,1474,42.66784,-71.75221,West Townsend,MA,Massachusetts,Middlesex,Middlesex,America/New_York
300,1475,42.66667,-72.04899,Winchendon,MA,Massachusetts,Worcester,Worcester,America/New_York
301,1501,42.19721,-71.84534,Auburn,MA,Massachusetts,Worcester,Worcester,America/New_York
302,1503,42.38378,-71.63551,Berlin,MA,Massachusetts,Worcester,Worcester,America/New_York
303,1504,42.0399,-71.53124,Blackstone,MA,Massachusetts,Worcester,Worcester,America/New_York
304,1505,42.35633,-71.72123,Boylston,MA,Massachusetts,Worcester,Worcester,America/New_York
305,1506,42.19365,-72.10442,Brookfield,MA,Massachusetts,Worcester,Worcester,America/New_York
306,1507,42.13509,-71.96803,Charlton,MA,Massachusetts,Worcester,Worcester,America/New_York
307,1510,42.4119,-71.68882,Clinton,MA,Massachusetts,Worcester,Worcester,America/New_York
308,1515,42.20328,-72.0467,East Brookfield,MA,Massachusetts,Worcester,Worcester,America/New_York
309,1516,42.05284,-71.75092,Douglas,MA,Massachusetts,Worcester,Worcester,America/New_York
310,1518,42.12349,-72.11861,Fiskdale,MA,Massachusetts,Worcester,Worcester,America/New_York
311,1519,42.20102,-71.68008,Grafton,MA,Massachusetts,Worcester,Worcester,America/New_York
312,1520,42.33536,-71.85284,Holden,MA,Massachusetts,Worcester,Worcester,America/New_York
313,1521,42.06012,-72.16592,Holland,MA,Massachusetts,Hampden,Hampden,America/New_York
314,1522,42.38137,-71.86913,Jefferson,MA,Massachusetts,Worcester,Worcester,America/New_York
315,1523,42.47971,-71.67844,Lancaster,MA,Massachusetts,Worcester,Worcester,America/New_York
316,1524,42.24921,-71.91982,Leicester,MA,Massachusetts,Worcester,Worcester,America/New_York
317,1525,42.10683,-71.63236,Linwood,MA,Massachusetts,Worcester,Worcester,America/New_York
318,1527,42.19218,-71.77416,Millbury,MA,Massachusetts,Worcester,Worcester,America/New_York
319,1529,42.03905,-71.57766,Millville,MA,Massachusetts,Worcester,Worcester,America/New_York
320,1531,42.31929,-72.12796,New Braintree,MA,Massachusetts,Worcester,Worcester,America/New_York
321,1532,42.32315,-71.64621,Northborough,MA,Massachusetts,Worcester,Worcester,America/New_York
322,1534,42.14044,-71.64291,Northbridge,MA,Massachusetts,Worcester,Worcester,America/New_York
323,1535,42.2695,-72.07795,North Brookfield,MA,Massachusetts,Worcester,Worcester,America/New_York
324,1536,42.23236,-71.69101,North Grafton,MA,Massachusetts,Worcester,Worcester,America/New_York
325,1537,42.16158,-71.89149,North Oxford,MA,Massachusetts,Worcester,Worcester,America/New_York
326,1540,42.11634,-71.85733,Oxford,MA,Massachusetts,Worcester,Worcester,America/New_York
327,1541,42.45649,-71.88128,Princeton,MA,Massachusetts,Worcester,Worcester,America/New_York
328,1542,42.20185,-71.91079,Rochdale,MA,Massachusetts,Worcester,Worcester,America/New_York
329,1543,42.38481,-71.96726,Rutland,MA,Massachusetts,Worcester,Worcester,America/New_York
330,1545,42.28423,-71.71554,Shrewsbury,MA,Massachusetts,Worcester,Worcester,America/New_York
331,1550,42.06039,-72.03377,Southbridge,MA,Massachusetts,Worcester,Worcester,America/New_York
332,1560,42.17496,-71.67763,South Grafton,MA,Massachusetts,Worcester,Worcester,America/New_York
333,1561,42.44394,-71.68551,South Lancaster,MA,Massachusetts,Worcester,Worcester,America/New_York
334,1562,42.24715,-71.99189,Spencer,MA,Massachusetts,Worcester,Worcester,America/New_York
335,1564,42.44124,-71.77297,Sterling,MA,Massachusetts,Worcester,Worcester,America/New_York
336,1566,42.1024,-72.08116,Sturbridge,MA,Massachusetts,Worcester,Worcester,America/New_York
337,1568,42.17702,-71.60462,Upton,MA,Massachusetts,Worcester,Worcester,America/New_York
338,1569,42.05872,-71.63709,Uxbridge,MA,Massachusetts,Worcester,Worcester,America/New_York
339,1570,42.05206,-71.8485,Webster,MA,Massachusetts,Worcester,Worcester,America/New_York
340,1571,42.05501,-71.93519,Dudley,MA,Massachusetts,Worcester,Worcester,America/New_York
341,1581,42.26816,-71.61402,Westborough,MA,Massachusetts,Worcester,Worcester,America/New_York
342,1583,42.37025,-71.78499,West Boylston,MA,Massachusetts,Worcester,Worcester,America/New_York
343,1585,42.24153,-72.16193,West Brookfield,MA,Massachusetts,Worcester,Worcester,America/New_York
344,1588,42.11998,-71.66956,Whitinsville,MA,Massachusetts,Worcester,Worcester,America/New_York
345,1590,42.13395,-71.75087,Sutton,MA,Massachusetts,Worcester,Worcester,America/New_York
346,1602,42.27225,-71.84952,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
347,1603,42.24407,-71.84445,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
348,1604,42.25151,-71.76772,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
349,1605,42.28947,-71.78751,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
350,1606,42.31444,-71.79556,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
351,1607,42.22747,-71.78872,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
352,1608,42.26187,-71.80159,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
353,1609,42.28645,-71.82895,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
354,1610,42.24674,-71.80967,Worcester,MA,Massachusetts,Worcester,Worcester,America/New_York
355,1611,42.2383,-71.87725,Cherry Valley,MA,Massachusetts,Worcester,Worcester,America/New_York
356,1612,42.31035,-71.93077,Paxton,MA,Massachusetts,Worcester,Worcester,America/New_York
357,1701,42.32174,-71.43817,Framingham,MA,Massachusetts,Middlesex,Middlesex,America/New_York
358,1702,42.28217,-71.43387,Framingham,MA,Massachusetts,Middlesex,Middlesex,America/New_York
359,1718,42.51978,-71.42928,Acton,MA,Massachusetts,Middlesex,Middlesex,America/New_York
360,1719,42.48836,-71.51782,Boxborough,MA,Massachusetts,Middlesex,Middlesex,America/New_York
361,1720,42.48416,-71.43805,Acton,MA,Massachusetts,Middlesex,Middlesex,America/New_York
362,1721,42.25729,-71.46866,Ashland,MA,Massachusetts,Middlesex,Middlesex,America/New_York
363,1730,42.49697,-71.27833,Bedford,MA,Massachusetts,Middlesex,Middlesex,America/New_York
364,1731,42.45675,-71.27952,Hanscom Afb,MA,Massachusetts,Middlesex,Middlesex,America/New_York
365,1740,42.43616,-71.60728,Bolton,MA,Massachusetts,Worcester,Worcester,America/New_York
366,1741,42.53001,-71.35128,Carlisle,MA,Massachusetts,Middlesex,Middlesex,America/New_York
367,1742,42.46225,-71.36424,Concord,MA,Massachusetts,Middlesex,Middlesex,America/New_York
368,1745,42.29183,-71.50108,Fayville,MA,Massachusetts,Worcester,Worcester,America/New_York
369,1746,42.19777,-71.44497,Holliston,MA,Massachusetts,Middlesex,Middlesex,America/New_York
370,1747,42.12481,-71.5351,Hopedale,MA,Massachusetts,Worcester,Worcester,America/New_York
371,1748,42.2255,-71.53779,Hopkinton,MA,Massachusetts,Middlesex,Middlesex,America/New_York
372,1749,42.38868,-71.54647,Hudson,MA,Massachusetts,Middlesex,Middlesex,America/New_York
373,1752,42.3494,-71.54681,Marlborough,MA,Massachusetts,Middlesex,Middlesex,America/New_York
374,1754,42.4264,-71.45612,Maynard,MA,Massachusetts,Middlesex,Middlesex,America/New_York
375,1756,42.09303,-71.5515,Mendon,MA,Massachusetts,Worcester,Worcester,America/New_York
376,1757,42.15678,-71.51911,Milford,MA,Massachusetts,Worcester,Worcester,America/New_York
377,1760,42.28435,-71.34981,Natick,MA,Massachusetts,Middlesex,Middlesex,America/New_York
378,1770,42.23417,-71.37529,Sherborn,MA,Massachusetts,Middlesex,Middlesex,America/New_York
379,1772,42.30144,-71.53041,Southborough,MA,Massachusetts,Worcester,Worcester,America/New_York
380,1773,42.4252,-71.31039,Lincoln,MA,Massachusetts,Middlesex,Middlesex,America/New_York
381,1775,42.42983,-71.51148,Stow,MA,Massachusetts,Middlesex,Middlesex,America/New_York
382,1776,42.38473,-71.4234,Sudbury,MA,Massachusetts,Middlesex,Middlesex,America/New_York
383,1778,42.35829,-71.35918,Wayland,MA,Massachusetts,Middlesex,Middlesex,America/New_York
384,1801,42.487,-71.15426,Woburn,MA,Massachusetts,Middlesex,Middlesex,America/New_York
385,1803,42.50216,-71.20257,Burlington,MA,Massachusetts,Middlesex,Middlesex,America/New_York
386,1810,42.64655,-71.16505,Andover,MA,Massachusetts,Essex,Essex,America/New_York
387,1821,42.55016,-71.25217,Billerica,MA,Massachusetts,Middlesex,Middlesex,America/New_York
388,1824,42.59111,-71.35563,Chelmsford,MA,Massachusetts,Middlesex,Middlesex,America/New_York
389,1826,42.68314,-71.30061,Dracut,MA,Massachusetts,Middlesex,Middlesex,America/New_York
390,1827,42.67642,-71.5005,Dunstable,MA,Massachusetts,Middlesex,Middlesex,America/New_York
391,1830,42.79591,-71.05311,Haverhill,MA,Massachusetts,Essex,Essex,America/New_York
392,1832,42.79103,-71.13128,Haverhill,MA,Massachusetts,Essex,Essex,America/New_York
393,1833,42.72401,-70.9821,Georgetown,MA,Massachusetts,Essex,Essex,America/New_York
394,1834,42.75199,-71.01486,Groveland,MA,Massachusetts,Essex,Essex,America/New_York
395,1835,42.75293,-71.08594,Haverhill,MA,Massachusetts,Essex,Essex,America/New_York
396,1840,42.70688,-71.1601,Lawrence,MA,Massachusetts,Essex,Essex,America/New_York
397,1841,42.71083,-71.1651,Lawrence,MA,Massachusetts,Essex,Essex,America/New_York
398,1843,42.68984,-71.16097,Lawrence,MA,Massachusetts,Essex,Essex,America/New_York
399,1844,42.73401,-71.18889,Methuen,MA,Massachusetts,Essex,Essex,America/New_York
400,1845,42.67135,-71.08653,North Andover,MA,Massachusetts,Essex,Essex,America/New_York
401,1850,42.65569,-71.30292,Lowell,MA,Massachusetts,Middlesex,Middlesex,America/New_York
402,1851,42.62812,-71.33565,Lowell,MA,Massachusetts,Middlesex,Middlesex,America/New_York
403,1852,42.63232,-71.29534,Lowell,MA,Massachusetts,Middlesex,Middlesex,America/New_York
404,1854,42.64906,-71.348,Lowell,MA,Massachusetts,Middlesex,Middlesex,America/New_York
405,1860,42.83857,-71.01192,Merrimac,MA,Massachusetts,Essex,Essex,America/New_York
406,1862,42.57488,-71.29343,North Billerica,MA,Massachusetts,Middlesex,Middlesex,America/New_York
407,1863,42.63239,-71.39055,North Chelmsford,MA,Massachusetts,Middlesex,Middlesex,America/New_York
408,1864,42.58157,-71.08757,North Reading,MA,Massachusetts,Middlesex,Middlesex,America/New_York
409,1867,42.53507,-71.10555,Reading,MA,Massachusetts,Middlesex,Middlesex,America/New_York
410,1876,42.61224,-71.22746,Tewksbury,MA,Massachusetts,Middlesex,Middlesex,America/New_York
411,1879,42.66638,-71.42869,Tyngsboro,MA,Massachusetts,Middlesex,Middlesex,America/New_York
412,1880,42.50222,-71.06702,Wakefield,MA,Massachusetts,Middlesex,Middlesex,America/New_York
413,1886,42.58642,-71.44008,Westford,MA,Massachusetts,Middlesex,Middlesex,America/New_York
414,1887,42.56099,-71.16545,Wilmington,MA,Massachusetts,Middlesex,Middlesex,America/New_York
415,1890,42.4518,-71.1463,Winchester,MA,Massachusetts,Middlesex,Middlesex,America/New_York
416,1901,42.46104,-70.94657,Lynn,MA,Massachusetts,Essex,Essex,America/New_York
417,1902,42.47086,-70.93991,Lynn,MA,Massachusetts,Essex,Essex,America/New_York
418,1904,42.49153,-70.97273,Lynn,MA,Massachusetts,Essex,Essex,America/New_York
419,1905,42.46614,-70.97589,Lynn,MA,Massachusetts,Essex,Essex,America/New_York
420,1906,42.46799,-71.01441,Saugus,MA,Massachusetts,Essex,Essex,America/New_York
421,1907,42.47583,-70.90673,Swampscott,MA,Massachusetts,Essex,Essex,America/New_York
422,1908,42.42978,-70.92729,Nahant,MA,Massachusetts,Essex,Essex,America/New_York
423,1913,42.85296,-70.94458,Amesbury,MA,Massachusetts,Essex,Essex,America/New_York
424,1915,42.5681,-70.86273,Beverly,MA,Massachusetts,Essex,Essex,America/New_York
425,1921,42.68152,-71.01897,Boxford,MA,Massachusetts,Essex,Essex,America/New_York
426,1922,42.75872,-70.91448,Byfield,MA,Massachusetts,Essex,Essex,America/New_York
427,1923,42.57399,-70.94926,Danvers,MA,Massachusetts,Essex,Essex,America/New_York
428,1929,42.63474,-70.77689,Essex,MA,Massachusetts,Essex,Essex,America/New_York
429,1930,42.62589,-70.68968,Gloucester,MA,Massachusetts,Essex,Essex,America/New_York
430,1937,42.58573,-70.98403,Hathorne,MA,Massachusetts,Essex,Essex,America/New_York
431,1938,42.68366,-70.84325,Ipswich,MA,Massachusetts,Essex,Essex,America/New_York
432,1940,42.53457,-71.03755,Lynnfield,MA,Massachusetts,Essex,Essex|Middlesex,America/New_York
433,1944,42.58154,-70.76825,Manchester,MA,Massachusetts,Essex,Essex,America/New_York
434,1945,42.49911,-70.86368,Marblehead,MA,Massachusetts,Essex,Essex,America/New_York
435,1949,42.60432,-71.01643,Middleton,MA,Massachusetts,Essex,Essex,America/New_York
436,1950,42.81238,-70.88787,Newburyport,MA,Massachusetts,Essex,Essex,America/New_York
437,1951,42.77804,-70.84979,Newbury,MA,Massachusetts,Essex,Essex,America/New_York
438,1952,42.84654,-70.86162,Salisbury,MA,Massachusetts,Essex,Essex,America/New_York
439,1960,42.53372,-70.97223,Peabody,MA,Massachusetts,Essex,Essex,America/New_York
440,1966,42.65435,-70.6222,Rockport,MA,Massachusetts,Essex,Essex,America/New_York
441,1969,42.72121,-70.89294,Rowley,MA,Massachusetts,Essex,Essex,America/New_York
442,1970,42.5126,-70.90376,Salem,MA,Massachusetts,Essex,Essex,America/New_York
443,1982,42.62676,-70.85795,South Hamilton,MA,Massachusetts,Essex,Essex,America/New_York
444,1983,42.63728,-70.94256,Topsfield,MA,Massachusetts,Essex,Essex,America/New_York
445,1984,42.60082,-70.88249,Wenham,MA,Massachusetts,Essex,Essex,America/New_York
446,1985,42.79391,-70.96908,West Newbury,MA,Massachusetts,Essex,Essex,America/New_York
447,2019,42.07774,-71.47409,Bellingham,MA,Massachusetts,Norfolk,Norfolk,America/New_York
448,2021,42.17515,-71.12655,Canton,MA,Massachusetts,Norfolk,Norfolk,America/New_York
449,2025,42.23604,-70.81903,Cohasset,MA,Massachusetts,Norfolk,Norfolk,America/New_York
450,2026,42.2467,-71.17775,Dedham,MA,Massachusetts,Norfolk,Norfolk,America/New_York
451,2030,42.23663,-71.28418,Dover,MA,Massachusetts,Norfolk,Norfolk,America/New_York
452,2032,42.15491,-71.21548,East Walpole,MA,Massachusetts,Norfolk,Norfolk,America/New_York
453,2035,42.06266,-71.24613,Foxboro,MA,Massachusetts,Norfolk,Norfolk,America/New_York
454,2038,42.08622,-71.41126,Franklin,MA,Massachusetts,Norfolk,Norfolk,America/New_York
455,2043,42.21678,-70.88499,Hingham,MA,Massachusetts,Plymouth,Plymouth,America/New_York
456,2045,42.28436,-70.88269,Hull,MA,Massachusetts,Plymouth,Plymouth,America/New_York
457,2047,42.13346,-70.68674,Humarock,MA,Massachusetts,Plymouth,Plymouth,America/New_York
458,2048,42.01626,-71.21868,Mansfield,MA,Massachusetts,Bristol,Bristol,America/New_York
459,2050,42.11488,-70.71475,Marshfield,MA,Massachusetts,Plymouth,Plymouth,America/New_York
460,2052,42.18481,-71.305,Medfield,MA,Massachusetts,Norfolk,Norfolk,America/New_York
461,2053,42.15352,-71.42907,Medway,MA,Massachusetts,Norfolk,Norfolk,America/New_York
462,2054,42.16932,-71.36256,Millis,MA,Massachusetts,Norfolk,Norfolk,America/New_York
463,2056,42.11637,-71.32963,Norfolk,MA,Massachusetts,Norfolk,Norfolk,America/New_York
464,2061,42.16073,-70.81774,Norwell,MA,Massachusetts,Plymouth,Plymouth,America/New_York
465,2062,42.18605,-71.19492,Norwood,MA,Massachusetts,Norfolk,Norfolk,America/New_York
466,2066,42.20146,-70.76181,Scituate,MA,Massachusetts,Plymouth,Plymouth,America/New_York
467,2067,42.10811,-71.18143,Sharon,MA,Massachusetts,Norfolk,Norfolk,America/New_York
468,2071,42.10279,-71.2721,South Walpole,MA,Massachusetts,Norfolk,Norfolk,America/New_York
469,2072,42.11923,-71.10189,Stoughton,MA,Massachusetts,Norfolk,Norfolk,America/New_York
470,2081,42.14652,-71.25883,Walpole,MA,Massachusetts,Norfolk,Norfolk,America/New_York
471,2090,42.22026,-71.21068,Westwood,MA,Massachusetts,Norfolk,Norfolk,America/New_York
472,2093,42.0513,-71.35522,Wrentham,MA,Massachusetts,Norfolk,Norfolk,America/New_York
473,2108,42.35767,-71.06505,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
474,2109,42.36459,-71.05298,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
475,2110,42.35826,-71.05175,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
476,2111,42.35007,-71.05911,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
477,2113,42.36542,-71.0554,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
478,2114,42.36316,-71.06732,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
479,2115,42.34109,-71.09456,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
480,2116,42.35062,-71.07564,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
481,2118,42.3382,-71.07074,Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
482,2119,42.3241,-71.08483,Roxbury,MA,Massachusetts,Suffolk,Suffolk,America/New_York
483,2120,42.3321,-71.09637,Roxbury Crossing,MA,Massachusetts,Suffolk,Suffolk,America/New_York
484,2121,42.30589,-71.08583,Dorchester,MA,Massachusetts,Suffolk,Suffolk,America/New_York
485,2122,42.30007,-71.03352,Dorchester,MA,Massachusetts,Suffolk,Suffolk,America/New_York
486,2124,42.28572,-71.07105,Dorchester Center,MA,Massachusetts,Suffolk,Suffolk,America/New_York
487,2125,42.31545,-71.05594,Dorchester,MA,Massachusetts,Suffolk,Suffolk,America/New_York
488,2126,42.2743,-71.09388,Mattapan,MA,Massachusetts,Suffolk,Suffolk,America/New_York
489,2127,42.33479,-71.03902,South Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
490,2128,42.37266,-71.01656,East Boston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
491,2129,42.37975,-71.06169,Charlestown,MA,Massachusetts,Suffolk,Suffolk,America/New_York
492,2130,42.30986,-71.11486,Jamaica Plain,MA,Massachusetts,Suffolk,Suffolk,America/New_York
493,2131,42.2847,-71.12652,Roslindale,MA,Massachusetts,Suffolk,Suffolk,America/New_York
494,2132,42.28025,-71.16145,West Roxbury,MA,Massachusetts,Suffolk,Suffolk,America/New_York
495,2134,42.35788,-71.12942,Allston,MA,Massachusetts,Suffolk,Suffolk,America/New_York
